svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
-1.1597449672339137,0.5692697112604246,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Enen no Shouboutai: Ni no Shou,13877,16326,
0.2550520714739159,-0.5566040880065166,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kaze no Na wa Amnesia,12430,3954,6.47
-0.049591883107465255,-1.7785039108458296,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,16191,3599,
-0.9278421855990115,0.1870827086177756,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Itsuka Tenma no Kuro Usagi Special,4835,5828,6.47
0.09596151016628697,-0.5345033739933484,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Free! (Movie),14793,3706,
-1.0800523549439194,1.0519685918906805,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Futsal Boys!!!!!,201,14357,
-0.37342964200380285,-0.09350170976551626,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Gal to Kyouryuu,1479,8997,
-0.8096212481660298,0.8650365657187264,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Gekidol,837,9906,
-0.3626185354168415,-0.0783488179213291,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Gi(a)rlish Number Shura,4734,5887,
-0.5417208635821079,0.15708810545560412,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Haikyuu!! (OVA),2001,7984,
0.4594711352178528,-1.2777825002350525,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Haikyuu!!: Riku vs. Kuu,25469,2826,
-0.07064865751716597,-0.6172225234343118,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,High School Fleet Movie,6245,5271,
1.7994343960878278,-0.8737934361747195,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Aa! Megami-sama! (TV),124216,902,7.4
-1.1700602607559654,0.3123103187998158,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Himote House: Dai Panic! Minna de Gokuburi Taiji,816,9966,
0.12950467366897045,-0.7769477496738459,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,"""Bungaku Shoujo"" Memoire",23504,2943,7.4
1.4051742783437502,-1.7572569957850406,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Uchuu Show e Youkoso,18049,3360,7.41
-0.011939405174464929,-0.7542868210683775,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Aa! Megami-sama! (2011),17309,3435,7.4
